run_id,stage,sequence,config,frame_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,admission_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,admission_drop_ratio,client_busy_cores,server_busy_cores,host_busy_cores,host_core_budget,dpu_arm_cores,tx_grow_waits,clean,reason,raw_result
scout-8192-grpc-envoy-permissive-refine1-v1,refine,1,grpc-envoy-permissive,8192,35171,10,35166.000,13513.00,39127.00,351679,0,0,0,0,0,0.999858,0.999912,0.000000,0.996295,0.918716,1.915011,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-refine1-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-refine1-v2,refine,1,grpc-envoy-permissive,8192,35171,10,35170.000,9699.00,16370.00,351638,0,0,0,0,0,0.999972,0.999795,0.000000,0.996246,0.917693,1.913939,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-refine1-v2.result.attempt1.txt
scout-8192-grpc-envoy-permissive-refine2-v1,refine,2,grpc-envoy-permissive,8192,37911,10,31589.000,871844.00,1842609.42,359224,0,0,0,128013,0,0.833241,0.947546,0.000000,0.995636,0.870778,1.866414,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-refine2-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-refine2-v2,refine,2,grpc-envoy-permissive,8192,37911,10,31589.000,854314.00,1759332.26,347198,0,0,0,117174,0,0.833241,0.915824,0.000000,0.996235,0.869772,1.866007,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-refine2-v2.result.attempt1.txt
scout-8192-grpc-envoy-permissive-refine3-v1,refine,3,grpc-envoy-permissive,8192,36515,10,31516.000,729844.00,1510488.41,343700,0,0,0,83057,0,0.863097,0.941257,0.000000,0.996490,0.877842,1.874332,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-refine3-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-refine3-v2,refine,3,grpc-envoy-permissive,8192,36515,10,31613.000,695464.00,1485099.10,336614,0,0,0,72068,0,0.865754,0.921851,0.000000,0.996307,0.876291,1.872598,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-refine3-v2.result.attempt1.txt
scout-8192-grpc-envoy-permissive-refine4-v1,refine,4,grpc-envoy-permissive,8192,35837,10,31809.000,582751.00,1270003.35,330970,0,0,0,28345,0,0.887602,0.923543,0.000000,0.996136,0.881950,1.878086,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-refine4-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-refine4-v2,refine,4,grpc-envoy-permissive,8192,35837,10,31616.000,632218.00,1321048.15,340087,0,0,0,41907,0,0.882217,0.948983,0.000000,0.996491,0.876021,1.872512,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-refine4-v2.result.attempt1.txt
scout-8192-grpc-envoy-strict-pilot1-v1,pilot,1,grpc-envoy-strict,8192,5000,2,4997.000,212.00,241.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.436462,0.389906,0.826368,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-pilot1-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-pilot2-v1,pilot,2,grpc-envoy-strict,8192,6750,2,6748.000,238.00,293.00,13500,0,0,0,0,0,0.999704,1.000000,0.000000,0.598702,0.509740,1.108442,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-pilot2-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-pilot3-v1,pilot,3,grpc-envoy-strict,8192,9113,2,9110.000,247.00,288.00,18226,0,0,0,0,0,0.999671,1.000000,0.000000,0.793788,0.687362,1.481150,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-pilot3-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-pilot4-v1,pilot,4,grpc-envoy-strict,8192,12303,2,12302.000,850.00,1225.00,24602,0,0,0,0,0,0.999919,0.999837,0.000000,0.981779,0.915659,1.897438,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-pilot4-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-pilot5-v1,pilot,5,grpc-envoy-strict,8192,16609,2,16603.000,1862.00,2408.00,33211,0,0,0,0,0,0.999639,0.999789,0.000000,0.981764,0.952995,1.934759,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-pilot5-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-pilot6-v1,pilot,6,grpc-envoy-strict,8192,22422,2,22432.000,3225.00,4174.00,44841,0,0,0,0,0,1.000446,0.999933,0.000000,0.982388,0.953764,1.936152,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-pilot6-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-pilot7-v1,pilot,7,grpc-envoy-strict,8192,30270,2,25038.000,160523.00,397504.00,56541,0,0,0,0,0,0.827156,0.933944,0.000000,0.981731,0.901482,1.883213,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-pilot7-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-validate7-v1,validate,7,grpc-envoy-strict,8192,30270,10,26133.000,725845.00,1551714.01,278627,0,0,0,64158,0,0.863330,0.920472,0.000000,0.995887,0.907686,1.903573,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-validate7-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-validate7-v2,validate,7,grpc-envoy-strict,8192,30270,10,26023.000,748616.00,1548839.95,285762,0,0,0,68956,0,0.859696,0.944044,0.000000,0.996234,0.910136,1.906370,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-validate7-v2.result.attempt1.txt
scout-8192-grpc-envoy-strict-backtrack6-v1,backtrack,6,grpc-envoy-strict,8192,22422,10,22422.000,3186.00,4091.00,224208,0,0,0,0,0,1.000000,0.999946,0.000000,0.996285,0.981657,1.977942,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-backtrack6-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-backtrack6-v2,backtrack,6,grpc-envoy-strict,8192,22422,10,22422.000,3179.00,4109.00,224211,0,0,0,0,0,1.000000,0.999960,0.000000,0.996183,0.963176,1.959359,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-backtrack6-v2.result.attempt1.txt
scout-8192-grpc-envoy-strict-refine1-v1,refine,1,grpc-envoy-strict,8192,26052,10,26054.000,5659.00,7537.00,260508,0,0,0,0,0,1.000077,0.999954,0.000000,0.996163,0.964664,1.960827,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-refine1-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-refine1-v2,refine,1,grpc-envoy-strict,8192,26052,10,26062.000,5625.00,7422.00,260508,0,0,0,0,0,1.000384,0.999954,0.000000,0.996204,0.963955,1.960159,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-refine1-v2.result.attempt1.txt
scout-8192-grpc-envoy-strict-refine2-v1,refine,2,grpc-envoy-strict,8192,28082,10,28078.000,12145.00,25112.00,280815,0,0,0,0,0,0.999858,0.999982,0.000000,0.996212,0.944899,1.941111,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-refine2-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-refine2-v2,refine,2,grpc-envoy-strict,8192,28082,10,28080.000,11480.00,15115.00,280758,0,0,0,0,0,0.999929,0.999779,0.000000,0.996219,0.944028,1.940247,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-refine2-v2.result.attempt1.txt
scout-8192-grpc-envoy-strict-refine3-v1,refine,3,grpc-envoy-strict,8192,29155,10,26050.000,502244.00,1182959.67,274754,0,0,0,4646,0,0.893500,0.942391,0.000000,0.996002,0.902051,1.898053,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-refine3-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-refine3-v2,refine,3,grpc-envoy-strict,8192,29155,10,26091.000,536964.00,1219675.14,281319,0,0,0,8526,0,0.894907,0.964908,0.000000,0.996145,0.910454,1.906599,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-refine3-v2.result.attempt1.txt
scout-8192-grpc-envoy-strict-refine4-v1,refine,4,grpc-envoy-strict,8192,28613,10,26180.000,423352.00,916551.00,275502,0,0,0,0,0,0.914969,0.962856,0.000000,0.996144,0.910691,1.906835,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-refine4-v1.result.attempt1.txt
scout-8192-grpc-envoy-strict-refine4-v2,refine,4,grpc-envoy-strict,8192,28613,10,28617.000,15432.00,38308.00,286127,0,0,0,0,0,1.000140,0.999990,0.000000,0.996285,0.948874,1.945159,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-refine4-v2.result.attempt1.txt
scout-8192-grpc-envoy-strict-refine4-v3,refine,4,grpc-envoy-strict,8192,28613,10,28598.000,15245.00,24089.00,286056,0,0,0,0,0,0.999476,0.999741,0.000000,0.996183,0.952024,1.948207,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-strict-refine4-v3.result.attempt1.txt
